"","date_time","yyyy","mm","day","HH_CET","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir","co2_flux","qc_co2_flux"
"702","2022-11-20 17:30:00",2022,11,15,14,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.222247,2
"703","2022-11-20 18:00:00",2022,11,15,15,0,2.41,0.198,0.09,2.58535,266.813,0.727554,0.314829,169.455,0.546861,0
"704","2022-11-20 18:30:00",2022,11,15,15,30,2.41,0.198,0.09,1.92403,66.9625,0.441561,0.241459,154.633,0.366239,0
"705","2022-11-20 19:00:00",2022,11,15,16,0,2.41,0.198,0.09,1.55606,25.691,0.185081,0.190139,139.921,1.06116,0
"706","2022-11-20 19:30:00",2022,11,15,16,30,2.41,0.198,0.09,1.0426,18.9556,0.138283,0.180283,122.203,1.87276,0
"707","2022-11-20 20:00:00",2022,11,15,17,0,2.41,0.198,0.09,1.28316,19.2429,0.171588,0.183383,116.27,2.99271,0
"708","2022-11-20 20:30:00",2022,11,15,17,30,2.41,0.198,0.09,1.48139,51.051,0.278319,0.237432,123.089,2.09147,0
"709","2022-11-20 21:30:00",2022,11,15,18,0,2.41,0.198,0.09,1.71789,60.2946,0.326795,0.26146,132.198,2.08511,0
"710","2022-11-20 22:00:00",2022,11,15,18,30,2.41,0.198,0.09,1.4959,33.4012,0.30113,0.208474,131.029,1.54519,1
"711","2022-11-20 22:30:00",2022,11,15,19,0,2.41,0.198,0.09,1.57686,46.2036,0.440929,0.261821,127.768,3.33202,0
"712","2022-11-20 23:00:00",2022,11,15,19,30,2.41,0.198,0.09,2.03629,66.8666,0.68195,0.305744,118.571,2.67396,0
"713","2022-11-20 23:30:00",2022,11,15,20,0,2.41,0.198,0.09,1.56975,54.4583,0.340951,0.230027,150.192,1.62203,0
"714","2022-11-21 00:00:00",2022,11,15,20,30,2.41,0.198,0.09,1.78667,54.6783,0.452521,0.238319,127.842,2.20424,0
"715","2022-11-21 00:30:00",2022,11,15,21,0,2.41,0.198,0.09,1.65458,48.1092,0.355667,0.262853,131.387,2.65567,0
"716","2022-11-21 02:00:00",2022,11,15,21,30,2.41,0.198,0.09,1.6593,38.6769,0.280074,0.197072,140.94,1.88609,0
"717","2022-11-21 02:30:00",2022,11,15,22,0,2.41,0.198,0.09,1.7888,57.258,0.236998,0.249787,150.883,2.25844,0
"718","2022-11-21 07:30:00",2022,11,15,22,30,2.41,0.198,0.09,1.4132,18.9551,0.164937,0.16685,148.487,2.21441,0
"719","2022-11-21 08:00:00",2022,11,15,23,0,2.41,0.198,0.09,1.17756,17.7531,0.133818,0.158433,141.651,2.06245,0
"720","2022-11-21 09:00:00",2022,11,15,23,30,2.41,0.198,0.09,1.43991,26.9937,0.184547,0.171053,140.926,2.46211,0
"721","2022-11-21 09:30:00",2022,11,16,0,0,2.41,0.198,0.09,1.1945,27.4861,0.182123,0.177361,128.943,2.5417,0
"722","2022-11-21 10:00:00",2022,11,16,0,30,2.41,0.198,0.09,1.37684,29.3476,0.201637,0.18849,138.962,2.60811,0
"723","2022-11-21 10:30:00",2022,11,16,1,0,2.41,0.198,0.09,1.26233,48.6164,0.235934,0.19324,126.217,2.02482,0
"724","2022-11-21 11:00:00",2022,11,16,1,30,2.41,0.198,0.09,1.33611,42.1423,0.255953,0.192839,122.471,2.52083,0
"725","2022-11-21 11:30:00",2022,11,16,2,0,2.41,0.198,0.09,1.45572,41.0235,0.184381,0.192693,114.968,2.45271,0
"726","2022-11-21 12:00:00",2022,11,16,2,30,2.41,0.198,0.09,1.57056,79.3683,0.345672,0.231052,120.789,2.53191,0
"727","2022-11-21 12:30:00",2022,11,16,3,0,2.41,0.198,0.09,1.59672,68.3773,0.423183,0.23605,127.141,3.10312,0
"728","2022-11-21 13:30:00",2022,11,16,3,30,2.41,0.198,0.09,1.78362,66.3481,0.420265,0.24835,134.34,3.1172,0
"729","2022-11-21 14:00:00",2022,11,16,4,0,2.41,0.198,0.09,1.75825,106.147,0.282044,0.257887,140.267,3.58946,0
"730","2022-11-21 14:30:00",2022,11,16,4,30,2.41,0.198,0.09,2.04517,212.286,0.54704,0.2891,147.667,2.75954,0
"731","2022-11-21 15:00:00",2022,11,16,5,0,2.41,0.198,0.09,1.95337,145.83,0.370724,0.290318,148.676,2.92991,0
"732","2022-11-21 15:30:00",2022,11,16,5,30,2.41,0.198,0.09,1.53438,75.9844,0.201997,0.198628,149.619,2.19454,0
"733","2022-11-21 16:00:00",2022,11,16,6,0,2.41,0.198,0.09,1.90502,128.366,0.220018,0.252092,142.219,2.75767,0
"734","2022-11-21 16:30:00",2022,11,16,6,30,2.41,0.198,0.09,1.90997,146.3,0.311767,0.229268,145.88,2.53526,0
"735","2022-11-21 17:00:00",2022,11,16,7,0,2.41,0.198,0.09,1.90155,98.4308,0.575546,0.25085,161.94,3.19305,0
"736","2022-11-21 17:30:00",2022,11,16,7,30,2.41,0.198,0.09,1.97237,107.048,0.296401,0.270785,194.832,2.28603,0
"737","2022-11-21 18:00:00",2022,11,16,8,0,2.41,0.198,0.09,1.68079,51.0929,0.237545,0.202584,192.933,2.68293,0
"738","2022-11-21 18:30:00",2022,11,16,8,30,2.41,0.198,0.09,1.45595,39.3358,0.203098,0.17289,189.816,2.56567,0
"739","2022-11-21 19:00:00",2022,11,16,9,0,2.41,0.198,0.09,1.58943,56.8936,0.197428,0.1828,201.357,2.71246,0
"740","2022-11-21 19:30:00",2022,11,16,9,30,2.41,0.198,0.09,1.9864,246.252,0.298579,0.246052,208.149,2.0308,0
"741","2022-11-21 20:00:00",2022,11,16,10,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.656958,2
"742","2022-11-21 20:30:00",2022,11,16,10,30,2.41,0.198,0.09,2.04842,-912.435,0.252372,0.235555,208.809,0.830514,0
"743","2022-11-21 21:00:00",2022,11,16,11,0,2.41,0.198,0.09,2.01157,-108.363,0.537382,0.270309,208.339,0.996434,0
"744","2022-11-21 21:30:00",2022,11,16,11,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0937151,2
"745","2022-11-21 22:00:00",2022,11,16,12,0,2.41,0.198,0.09,2.95351,-59.6409,1.05994,0.347866,201.76,-0.328797,1
"746","2022-11-21 22:30:00",2022,11,16,12,30,2.41,0.198,0.09,2.58697,-75.7028,0.665408,0.341349,207.547,-0.60835,1
"747","2022-11-21 23:00:00",2022,11,16,13,0,2.41,0.198,0.09,2.74024,-56.8536,0.891745,0.349603,209.266,-0.752262,1
"748","2022-11-21 23:30:00",2022,11,16,13,30,2.41,0.198,0.09,2.46015,-36.0418,0.89245,0.284661,192.556,0.0506936,1
"749","2022-11-22 00:00:00",2022,11,16,14,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.040915,2
"750","2022-11-22 00:30:00",2022,11,16,14,30,2.41,0.198,0.09,2.47975,-87.2744,1.42276,0.348736,175.848,0.512937,1
"751","2022-11-22 01:00:00",2022,11,16,15,0,2.41,0.198,0.09,2.29637,-159.17,0.610033,0.276216,182.103,0.816191,1
"752","2022-11-22 01:30:00",2022,11,16,15,30,2.41,0.198,0.09,1.25902,16.618,0.160045,0.146491,170.958,1.36075,0
"753","2022-11-22 02:00:00",2022,11,16,16,0,2.41,0.198,0.09,0.879183,7.94692,0.21758,NA,123.739,1.60377,0
"754","2022-11-22 02:30:00",2022,11,16,16,30,2.41,0.198,0.09,0.786431,4.79362,0.164606,NA,118.826,0.805165,0
"755","2022-11-22 03:00:00",2022,11,16,17,0,2.41,0.198,0.09,0.86239,4.32508,0.0315732,NA,102.986,0.644986,1
"756","2022-11-22 03:30:00",2022,11,16,17,30,2.41,0.198,0.09,0.895825,3.57165,0.0750388,NA,97.8645,3.63092,0
"757","2022-11-22 04:00:00",2022,11,16,18,0,2.41,0.198,0.09,1.04598,5.54172,0.0914744,0.120593,106.241,4.42302,0
"758","2022-11-22 04:30:00",2022,11,16,18,30,2.41,0.198,0.09,1.2001,8.76289,0.115174,0.147046,99.9843,3.13641,0
"759","2022-11-22 05:00:00",2022,11,16,19,0,2.41,0.198,0.09,1.32375,8.3229,0.166787,0.149346,115.534,2.39641,0
"760","2022-11-22 05:30:00",2022,11,16,19,30,2.41,0.198,0.09,0.934195,5.93563,0.0724254,0.112198,97.6582,2.73149,0
"761","2022-11-22 06:00:00",2022,11,16,20,0,2.41,0.198,0.09,1.01204,13.0219,0.0844036,0.147479,94.8323,2.28618,0
"762","2022-11-22 06:30:00",2022,11,16,20,30,2.41,0.198,0.09,1.44917,18.0158,0.160676,0.181487,102.4,3.06304,0
"763","2022-11-22 07:00:00",2022,11,16,21,0,2.41,0.198,0.09,1.71422,27.4411,0.207529,0.217406,106.952,2.96211,0
"764","2022-11-22 07:30:00",2022,11,16,21,30,2.41,0.198,0.09,1.79849,22.8897,0.206163,0.224511,104.587,2.38035,0
"765","2022-11-22 08:00:00",2022,11,16,22,0,2.41,0.198,0.09,1.92497,20.986,0.258034,0.223266,102.95,2.55736,0
"766","2022-11-22 09:00:00",2022,11,16,22,30,2.41,0.198,0.09,2.12255,27.7489,0.307512,0.23571,99.5695,2.17763,0
"767","2022-11-22 09:30:00",2022,11,16,23,0,2.41,0.198,0.09,2.41693,56.9625,0.39075,0.318369,105.352,2.35883,0
"768","2022-11-22 10:00:00",2022,11,16,23,30,2.41,0.198,0.09,2.64441,66.9585,0.531769,0.348836,104.905,2.9081,0
"769","2022-11-22 11:30:00",2022,11,17,0,0,2.41,0.198,0.09,3.37323,137.569,0.794856,0.404349,104.068,2.4762,0
"770","2022-11-22 12:30:00",2022,11,17,0,30,2.41,0.198,0.09,3.63919,154.751,0.879356,0.386867,108.622,2.15059,0
"771","2022-11-22 13:30:00",2022,11,17,1,0,2.41,0.198,0.09,3.30785,159.853,0.730029,0.396279,109.257,1.7818,1
"772","2022-11-22 14:00:00",2022,11,17,1,30,2.41,0.198,0.09,3.46648,127.966,0.862695,0.36391,108.47,2.82008,0
"773","2022-11-22 14:30:00",2022,11,17,2,0,2.41,0.198,0.09,3.56395,196.001,1.09729,0.436478,110,2.74185,0
"774","2022-11-22 15:00:00",2022,11,17,2,30,2.41,0.198,0.09,3.59421,199.586,1.24786,0.464,111.463,2.34097,0
"775","2022-11-22 15:30:00",2022,11,17,3,0,2.41,0.198,0.09,4.18047,235.315,1.2756,0.483469,106.845,2.38903,0
"776","2022-11-22 16:00:00",2022,11,17,3,30,2.41,0.198,0.09,4.68143,209.899,1.46396,0.53602,109.787,2.49613,0
"777","2022-11-22 16:30:00",2022,11,17,4,0,2.41,0.198,0.09,4.07516,478.459,1.43521,0.470452,110.751,2.35827,0
"778","2022-11-22 17:00:00",2022,11,17,4,30,2.41,0.198,0.09,4.06023,300.79,1.29704,0.494003,111.867,2.67515,0
"779","2022-11-22 17:30:00",2022,11,17,5,0,2.41,0.198,0.09,4.3841,419.208,1.75074,0.551418,112.388,1.71744,1
"780","2022-11-22 18:00:00",2022,11,17,5,30,2.41,0.198,0.09,3.93343,213.194,2.17582,0.443695,112.212,1.90923,0
"781","2022-11-22 18:30:00",2022,11,17,6,0,2.41,0.198,0.09,4.21749,282.245,1.34327,0.466967,109.235,2.4554,0
"782","2022-11-22 19:00:00",2022,11,17,6,30,2.41,0.198,0.09,3.65921,677.523,2.22996,0.497939,123.806,2.41428,0
"783","2022-11-22 19:30:00",2022,11,17,7,0,2.41,0.198,0.09,3.46848,334.895,1.82156,0.465872,119.393,2.05844,0
"784","2022-11-22 20:00:00",2022,11,17,7,30,2.41,0.198,0.09,3.46835,255.625,1.69403,0.472437,118.841,2.356,0
"785","2022-11-22 20:30:00",2022,11,17,8,0,2.41,0.198,0.09,4.01048,480.252,2.10243,0.542056,118.044,2.39963,0
"786","2022-11-22 21:00:00",2022,11,17,8,30,2.41,0.198,0.09,3.39671,640.839,2.0193,0.477098,125.096,2.33519,0
"787","2022-11-22 21:30:00",2022,11,18,15,0,2.41,0.198,0.09,2.45444,-866.191,0.431028,0.344124,83.2557,2.40493,0
"788","2022-11-22 22:00:00",2022,11,18,15,30,2.41,0.198,0.09,2.05515,2830.49,0.431383,0.316718,71.027,1.34735,0
"789","2022-11-22 22:30:00",2022,11,18,16,0,2.41,0.198,0.09,2.15628,-1843.03,0.35389,0.311542,78.9029,1.99206,0
"790","2022-11-22 23:00:00",2022,11,18,16,30,2.41,0.198,0.09,2.49812,1542.26,0.535319,0.361246,78.2509,1.92276,0
"791","2022-11-22 23:30:00",2022,11,18,17,0,2.41,0.198,0.09,2.35993,-1166.22,0.581786,0.361942,69.5499,2.97612,1
"792","2022-11-23 00:00:00",2022,11,18,17,30,2.41,0.198,0.09,2.79702,2569.9,0.813803,0.384723,77.9033,2.27031,0
"793","2022-11-23 00:30:00",2022,11,18,18,0,2.41,0.198,0.09,2.08703,1022.51,0.552805,0.290955,71.6944,1.52253,0
"794","2022-11-23 01:00:00",2022,11,18,18,30,2.41,0.198,0.09,2.41662,550.434,0.467283,0.333901,78.5324,1.62407,0
"795","2022-11-23 01:30:00",2022,11,18,19,0,2.41,0.198,0.09,2.26151,469.53,0.458622,0.336508,73.2414,1.15442,1
"796","2022-11-23 02:00:00",2022,11,18,19,30,2.41,0.198,0.09,2.6587,1102.53,0.684583,0.368989,75.5414,2.27235,0
"797","2022-11-23 02:30:00",2022,11,18,20,0,2.41,0.198,0.09,2.58977,465.259,0.487256,0.333253,81.9002,1.26089,0
"798","2022-11-23 03:00:00",2022,11,18,20,30,2.41,0.198,0.09,2.47961,678.552,0.585362,0.33902,75.5876,1.35898,0
"799","2022-11-23 03:30:00",2022,11,18,21,0,2.41,0.198,0.09,3.05181,1150.77,0.871341,0.424764,78.9968,1.55005,0
"800","2022-11-23 04:00:00",2022,11,18,21,30,2.41,0.198,0.09,2.91701,829.985,0.753124,0.405918,78.4058,1.96374,0
"801","2022-11-23 04:30:00",2022,11,18,22,0,2.41,0.198,0.09,3.56781,1126.31,0.945233,0.486515,85.4165,1.83477,0
"802","2022-11-23 05:00:00",2022,11,18,22,30,2.41,0.198,0.09,3.36567,760.455,0.925699,0.396724,90.1263,1.52278,0
"803","2022-11-23 05:30:00",2022,11,18,23,0,2.41,0.198,0.09,2.92219,546.87,0.594512,0.349607,89.6992,1.51513,0
"804","2022-11-23 06:00:00",2022,11,18,23,30,2.41,0.198,0.09,2.80112,567.51,0.679125,0.359177,89.7925,1.38809,0
"805","2022-11-23 06:30:00",2022,11,19,0,0,2.41,0.198,0.09,2.92209,542.407,0.570949,0.370038,85.1272,1.14696,1
"806","2022-11-23 07:00:00",2022,11,19,0,30,2.41,0.198,0.09,2.69189,648.739,0.605429,0.413415,79.1286,1.57029,0
"807","2022-11-23 07:30:00",2022,11,19,1,0,2.41,0.198,0.09,2.76828,506.885,0.643386,0.403699,72.9965,1.49269,0
"808","2022-11-23 08:30:00",2022,11,19,1,30,2.41,0.198,0.09,2.71841,698.077,0.712333,0.406977,73.7637,1.40229,0
"809","2022-11-23 09:00:00",2022,11,19,2,0,2.41,0.198,0.09,2.93335,748.213,0.769011,0.418134,75.0569,1.2666,0
"810","2022-11-23 09:30:00",2022,11,19,2,30,2.41,0.198,0.09,2.78644,964.44,0.833454,0.423916,70.7051,1.51718,0
"811","2022-11-23 10:00:00",2022,11,19,3,0,2.41,0.198,0.09,2.949,795.157,0.918452,0.436195,76.2239,1.61177,0
"812","2022-11-23 10:30:00",2022,11,19,3,30,2.41,0.198,0.09,2.83969,614.865,0.84458,0.415584,77.6172,1.64293,0
"813","2022-11-23 12:00:00",2022,11,19,4,0,2.41,0.198,0.09,2.919,737.246,0.771708,0.429739,77.2951,1.4597,0
"814","2022-11-23 14:00:00",2022,11,19,4,30,2.41,0.198,0.09,2.73065,527.233,0.657236,0.385348,75.9548,1.23227,0
"815","2022-11-23 14:30:00",2022,11,19,5,0,2.41,0.198,0.09,2.58596,294.497,0.771615,0.346667,71.6504,1.20162,0
"816","2022-11-23 15:00:00",2022,11,19,5,30,2.41,0.198,0.09,2.55647,584.498,0.686024,0.398593,69.9172,1.36382,0
"817","2022-11-23 15:30:00",2022,11,19,6,0,2.41,0.198,0.09,2.95905,597.373,1.01934,0.417282,68.9185,1.15633,0
"818","2022-11-23 16:00:00",2022,11,19,6,30,2.41,0.198,0.09,2.78397,614.324,0.651407,0.420188,73.2499,1.28484,0
"819","2022-11-23 16:30:00",2022,11,19,7,0,2.41,0.198,0.09,2.15593,127.716,0.523692,0.353397,70.7515,1.49161,0
"820","2022-11-23 17:00:00",2022,11,19,7,30,2.41,0.198,0.09,2.46077,157.296,0.560227,0.399155,70.3082,1.10688,0
"821","2022-11-23 17:30:00",2022,11,19,8,0,2.41,0.198,0.09,2.31272,102.786,0.52893,0.343021,71.9774,1.17166,0
"822","2022-11-23 18:00:00",2022,11,19,8,30,2.41,0.198,0.09,2.16939,90.1893,0.376142,0.330113,73.4256,1.03995,0
"823","2022-11-23 18:30:00",2022,11,19,9,0,2.41,0.198,0.09,2.32598,113.205,0.555286,0.339198,74.2373,1.01181,0
"824","2022-11-23 19:00:00",2022,11,19,9,30,2.41,0.198,0.09,2.63418,-3494.22,0.6078,0.366634,76.1457,0.619608,1
"825","2022-11-23 20:00:00",2022,11,19,10,0,2.41,0.198,0.09,3.1029,-391.32,0.851659,0.428234,77.9707,0.640611,0
"826","2022-11-23 20:30:00",2022,11,19,10,30,2.41,0.198,0.09,3.36573,-177.527,0.925655,0.435631,86.8781,0.635686,1
"827","2022-11-23 21:00:00",2022,11,19,11,0,2.41,0.198,0.09,3.4379,-126.014,0.786812,0.446691,89.4077,0.229959,0
"828","2022-11-23 21:30:00",2022,11,19,11,30,2.41,0.198,0.09,3.00994,-84.9268,0.678872,0.422959,85.5663,-0.312641,1
"829","2022-11-23 22:00:00",2022,11,19,12,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.0310101,2
"830","2022-11-23 22:30:00",2022,11,19,12,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0406596,2
"831","2022-11-23 23:00:00",2022,11,19,13,0,2.41,0.198,0.09,3.34004,-119.752,0.910101,0.46904,79.0514,-0.297566,1
"832","2022-11-23 23:30:00",2022,11,19,13,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0522923,2
"833","2022-11-24 00:00:00",2022,11,19,14,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.405661,2
"834","2022-11-24 00:30:00",2022,11,19,14,30,2.41,0.198,0.09,2.55062,-124.664,0.796838,0.386569,69.8111,-0.108036,1
"835","2022-11-24 01:00:00",2022,11,19,15,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0305251,2
"836","2022-11-24 01:30:00",2022,11,19,15,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.159376,2
"837","2022-11-24 02:00:00",2022,11,19,16,0,2.41,0.198,0.09,1.56142,61.3432,0.338361,0.246563,65.2252,0.456229,0
"838","2022-11-24 02:30:00",2022,11,19,16,30,2.41,0.198,0.09,1.63474,37.2631,0.312815,0.235321,69.5491,0.915148,0
"839","2022-11-24 03:00:00",2022,11,19,17,0,2.41,0.198,0.09,1.13642,16.0966,0.161087,0.164282,64.4556,0.850888,0
"840","2022-11-24 03:30:00",2022,11,19,17,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.052362,2
"841","2022-11-24 04:00:00",2022,11,19,18,0,2.41,0.198,0.09,0.820895,7.0125,0.0320102,NA,36.0862,0.484393,0
"842","2022-11-24 04:30:00",2022,11,19,18,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0725892,2
"843","2022-11-24 05:00:00",2022,11,19,19,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0145436,2
"844","2022-11-24 05:30:00",2022,11,19,19,30,2.41,0.198,0.09,0.996227,7.45737,0.031354,NA,38.2825,1.82486,0
"845","2022-11-24 06:00:00",2022,11,19,20,0,2.41,0.198,0.09,0.979399,7.66485,0.101524,0.111541,40.8492,1.92185,0
"846","2022-11-24 06:30:00",2022,11,19,20,30,2.41,0.198,0.09,1.01017,2.73774,0.0361852,NA,8.94532,1.12446,0
"847","2022-11-24 07:00:00",2022,11,19,21,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.025094,2
"848","2022-11-24 07:30:00",2022,11,19,21,30,2.41,0.198,0.09,0.488039,5.64953,0.0252235,NA,40.468,2.38092,1
"849","2022-11-24 08:00:00",2022,11,19,22,0,2.41,0.198,0.09,0.325287,10.8871,0.341848,0.112953,3.00481,2.79926,1
"850","2022-11-24 08:30:00",2022,11,19,22,30,2.41,0.198,0.09,0.260038,1.74527,0.0610739,NA,195.606,0.283708,1
"851","2022-11-24 09:00:00",2022,11,19,23,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,1.01997,2
"852","2022-11-24 09:30:00",2022,11,19,23,30,2.41,0.198,0.09,0.485715,3.10528,0.00915182,NA,259.139,1.62006,1
"853","2022-11-24 10:00:00",2022,11,20,0,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.219033,2
"854","2022-11-24 10:30:00",2022,11,20,0,30,2.41,0.198,0.09,0.206648,15.5997,0.0889526,NA,162.95,-1.21312,1
"855","2022-11-24 11:00:00",2022,11,20,1,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.26894,2
"856","2022-11-24 11:30:00",2022,11,20,1,30,2.41,0.198,0.09,0.589902,2.62271,0.0212511,NA,29.1033,2.96754,1
"857","2022-11-24 12:00:00",2022,11,20,2,0,2.41,0.198,0.09,0.212171,0.519732,0.119529,NA,112.647,-0.424406,1
"858","2022-11-24 12:30:00",2022,11,20,2,30,2.41,0.198,0.09,0.123763,169.3,0.0277439,NA,206.604,-0.413439,1
"859","2022-11-24 14:00:00",2022,11,20,3,0,2.41,0.198,0.09,0.206808,0.296694,0.0147229,NA,244.735,3.53295,1
"860","2022-11-24 14:30:00",2022,11,20,3,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.113362,2
"861","2022-11-24 15:00:00",2022,11,20,4,0,2.41,0.198,0.09,0.16482,860.539,0.107013,NA,199.898,1.26554,1
"862","2022-11-24 15:30:00",2022,11,20,4,30,2.41,0.198,0.09,0.196788,1.5414,0.0846792,NA,59.2142,-1.65853,1
"863","2022-11-24 16:00:00",2022,11,20,5,0,2.41,0.198,0.09,0.371756,0.0203907,0.0450478,NA,298.13,-6.26991,0
"864","2022-11-24 16:30:00",2022,11,20,5,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.00779192,2
"865","2022-11-24 17:00:00",2022,11,20,6,0,2.41,0.198,0.09,0.28062,-0.16895,0.0526218,NA,203.035,0.0542875,1
"866","2022-11-24 18:00:00",2022,11,20,6,30,2.41,0.198,0.09,0.383521,-1.13918,0.0231423,NA,176.203,-0.20172,1
"867","2022-11-24 19:00:00",2022,11,20,7,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-1.41882,2
"868","2022-11-24 19:30:00",2022,11,20,7,30,2.41,0.198,0.09,0.584654,3.61275,0.0520329,NA,186.959,5.81243,1
"869","2022-11-24 20:00:00",2022,11,20,8,0,2.41,0.198,0.09,0.362385,-3.07913,0.0603273,NA,115.162,-2.20663,1
"870","2022-11-24 20:30:00",2022,11,20,8,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.0319404,2
"871","2022-11-24 21:00:00",2022,11,20,9,0,2.41,0.198,0.09,0.427664,0.258473,0.0898181,NA,172.449,2.86899,0
"872","2022-11-24 21:30:00",2022,11,20,9,30,2.41,0.198,0.09,0.899251,88.7185,0.133689,0.12585,177.443,3.31477,0
"873","2022-11-24 22:00:00",2022,11,20,10,0,2.41,0.198,0.09,0.896276,138.378,0.0987693,NA,185.253,3.66515,1
"874","2022-11-24 22:30:00",2022,11,20,10,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.681777,2
"875","2022-11-24 23:00:00",2022,11,20,11,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.111489,2
"876","2022-11-24 23:30:00",2022,11,20,11,30,2.41,0.198,0.09,1.43025,-13.7719,0.305584,0.209176,188.773,0.973058,1
"877","2022-11-25 00:00:00",2022,11,20,12,0,2.41,0.198,0.09,1.60972,-17.9337,0.23998,0.191966,189.892,0.568999,0
"878","2022-11-25 00:30:00",2022,11,20,12,30,2.41,0.198,0.09,NA,NA,NA,NA,NA,-0.118012,2
"879","2022-11-25 01:00:00",2022,11,20,13,0,2.41,0.198,0.09,1.21431,-27.2114,0.149402,0.180761,183.426,4.16599,1
"880","2022-11-25 01:30:00",2022,11,20,13,30,2.41,0.198,0.09,1.88549,-29.8135,0.384417,0.264969,193.495,8.83041,1
"881","2022-11-25 02:00:00",2022,11,20,14,0,2.41,0.198,0.09,1.80942,-354.252,0.288951,0.214849,186.444,-0.321247,1
"882","2022-11-25 02:30:00",2022,11,20,14,30,2.41,0.198,0.09,1.4588,-110.76,0.36525,0.220022,167.251,-0.373997,0
"883","2022-11-25 03:00:00",2022,11,20,15,0,2.41,0.198,0.09,1.68985,-685.405,0.236342,0.209157,158.255,-0.46362,1
"884","2022-11-25 03:30:00",2022,11,20,15,30,2.41,0.198,0.09,1.42735,6303.5,0.232172,0.186304,167.901,0.440026,0
"885","2022-11-25 04:00:00",2022,11,20,16,0,2.41,0.198,0.09,1.58796,172.916,0.166553,0.215591,153.242,0.980306,0
"886","2022-11-25 04:30:00",2022,11,20,16,30,2.41,0.198,0.09,1.30878,61.4493,0.285513,0.192035,136.721,1.89452,1
"887","2022-11-25 05:00:00",2022,11,20,17,0,2.41,0.198,0.09,1.51066,86.0136,0.356382,0.215834,133.459,1.2539,0
"888","2022-11-25 05:30:00",2022,11,20,17,30,2.41,0.198,0.09,1.13982,44.3939,0.279363,0.157541,137.368,1.14406,0
"889","2022-11-25 06:00:00",2022,11,20,18,0,2.41,0.198,0.09,1.48437,45.5428,0.175425,0.177265,104.989,0.936424,0
"890","2022-11-25 06:30:00",2022,11,20,18,30,2.41,0.198,0.09,1.00171,22.0732,0.434133,0.126721,122.896,1.06186,0
"891","2022-11-25 07:00:00",2022,11,20,19,0,2.41,0.198,0.09,1.19718,38.843,0.186677,0.176097,76.5541,2.38169,0
"892","2022-11-25 07:30:00",2022,11,20,19,30,2.41,0.198,0.09,1.66689,152.947,0.248526,0.24988,69.542,1.22628,0
"893","2022-11-25 08:00:00",2022,11,20,20,0,2.41,0.198,0.09,2.16899,272.75,0.313443,0.302765,76.6264,0.999923,1
"894","2022-11-25 08:30:00",2022,11,20,20,30,2.41,0.198,0.09,2.47291,199.527,0.321558,0.310251,85.4774,3.8055,1
"895","2022-11-25 09:30:00",2022,11,20,21,0,2.41,0.198,0.09,NA,NA,NA,NA,NA,0.611232,2
"896","2022-11-25 10:00:00",2022,11,20,21,30,2.41,0.198,0.09,2.29592,247.586,0.46162,0.333485,72.6963,1.31437,0
"897","2022-11-25 10:30:00",2022,11,20,22,0,2.41,0.198,0.09,1.743,251.778,0.396978,0.305409,60.6357,0.986456,1
"898","2022-11-25 12:30:00",2022,11,20,22,30,2.41,0.198,0.09,1.30565,86.5503,0.243066,0.212044,57.6635,0.976104,0
"899","2022-11-25 13:00:00",2022,11,20,23,0,2.41,0.198,0.09,0.968213,61.4006,0.123147,0.150116,54.7703,0.796621,0
"900","2022-11-25 13:30:00",2022,11,20,23,30,2.41,0.198,0.09,1.11301,83.9633,0.108448,0.149383,38.9286,1.06217,0
"901","2022-11-25 14:00:00",2022,11,21,0,0,2.41,0.198,0.09,0.967422,84.4247,0.126438,0.173303,47.3698,1.03552,0
"902","2022-11-25 14:30:00",2022,11,21,0,30,2.41,0.198,0.09,1.0814,60.4616,0.0762957,0.139326,34.0787,1.00671,0
